timestamp,consumption_kwh,temperature_c,humidity_pct
2022-12-31 01:00:00,261.79,7.78,57.7
2022-12-31 02:00:00,245.99,10.76,56.1
2022-12-31 03:00:00,267.35,6.95,50.5
2022-12-31 04:00:00,258.27,8.88,59.6
2022-12-31 05:00:00,245.71,13.25,60.6
2022-12-31 06:00:00,260.38,12.2,55.8
2022-12-31 07:00:00,270.25,14.37,64.6
2022-12-31 08:00:00,279.61,17.08,57.0
2022-12-31 09:00:00,295.35,13.79,56.0
2022-12-31 10:00:00,284.04,15.32,61.8
2022-12-31 11:00:00,268.38,15.46,51.4
2022-12-31 12:00:00,259.58,13.07,63.7
2022-12-31 13:00:00,244.43,15.4,57.1
2022-12-31 14:00:00,241.2,16.79,64.1
2022-12-31 15:00:00,250.39,15.64,65.6
2022-12-31 16:00:00,264.75,14.93,62.3
2022-12-31 17:00:00,288.27,12.48,55.1
2022-12-31 18:00:00,310.61,11.02,52.9
2022-12-31 19:00:00,313.66,12.87,52.0
2022-12-31 20:00:00,333.89,9.26,64.7
2022-12-31 21:00:00,327.99,9.62,58.5
2022-12-31 22:00:00,320.21,8.78,56.1
2022-12-31 23:00:00,297.23,10.33,58.5
2023-01-01 00:00:00,253.07,9.47,64.2
2023-01-01 01:00:00,271.33,6.2,62.7
2023-01-01 02:00:00,267.41,6.76,61.0
2023-01-01 03:00:00,250.7,10.05,62.0
2023-01-01 04:00:00,254.02,9.91,59.7
2023-01-01 05:00:00,256.76,10.29,60.3
2023-01-01 06:00:00,255.62,13.53,59.9
2023-01-01 07:00:00,272.95,13.33,58.8
2023-01-01 08:00:00,286.42,14.09,62.6
2023-01-01 09:00:00,288.44,16.01,60.6
2023-01-01 10:00:00,284.64,14.91,54.4
2023-01-01 11:00:00,260.83,18.23,61.4
2023-01-01 12:00:00,251.9,14.83,60.0
2023-01-01 13:00:00,239.32,16.86,61.9
2023-01-01 14:00:00,237.34,17.62,58.3
2023-01-01 15:00:00,258.34,12.77,62.9
2023-01-01 16:00:00,267.74,13.49,58.5
2023-01-01 17:00:00,280.55,14.76,62.4
2023-01-01 18:00:00,298.18,13.75,56.5
2023-01-01 19:00:00,322.48,10.72,56.9
2023-01-01 20:00:00,335.74,8.91,61.8
2023-01-01 21:00:00,323.02,10.62,57.1
2023-01-01 22:00:00,311.51,10.32,69.8
2023-01-01 23:00:00,318.84,6.4,61.6
2023-01-02 00:00:00,300.4,6.21,58.6
2023-01-02 01:00:00,287.26,8.49,62.6
2023-01-02 02:00:00,282.69,9.5,56.0
2023-01-02 03:00:00,286.57,8.74,63.1
2023-01-02 04:00:00,276.44,11.04,62.9
2023-01-02 05:00:00,287.99,9.92,64.7
2023-01-02 06:00:00,303.7,8.85,56.2
2023-01-02 07:00:00,305.07,12.42,52.3
2023-01-02 08:00:00,315.51,14.12,55.4
2023-01-02 09:00:00,321.9,14.44,57.0
2023-01-02 10:00:00,316.5,13.75,66.8
2023-01-02 11:00:00,302.58,13.16,69.4
2023-01-02 12:00:00,281.0,15.25,60.2
2023-01-02 13:00:00,268.17,17.23,58.5
2023-01-02 14:00:00,267.89,17.37,56.7
2023-01-02 15:00:00,277.48,16.63,62.6
2023-01-02 16:00:00,300.52,12.8,69.4
2023-01-02 17:00:00,321.88,11.33,67.4
2023-01-02 18:00:00,331.28,12.77,64.1
2023-01-02 19:00:00,345.6,11.94,64.1
2023-01-02 20:00:00,356.24,10.62,62.6
2023-01-02 21:00:00,377.08,6.17,58.2
2023-01-02 22:00:00,358.0,7.26,54.8
2023-01-02 23:00:00,338.02,8.11,58.3
2023-01-03 00:00:00,285.29,8.77,60.2
2023-01-03 01:00:00,282.07,9.32,50.8
2023-01-03 02:00:00,284.78,8.79,57.3
2023-01-03 03:00:00,280.05,9.7,54.0
2023-01-03 04:00:00,280.18,10.16,63.2
2023-01-03 05:00:00,277.45,12.03,55.4
2023-01-03 06:00:00,287.3,12.5,59.8
2023-01-03 07:00:00,300.93,13.17,54.6
2023-01-03 08:00:00,316.33,13.63,66.1
2023-01-03 09:00:00,319.76,14.99,49.6
2023-01-03 10:00:00,309.2,16.23,60.5
2023-01-03 11:00:00,292.95,16.3,51.7
2023-01-03 12:00:00,276.81,16.61,55.6
2023-01-03 13:00:00,266.2,17.91,59.1
2023-01-03 14:00:00,269.41,15.9,59.4
2023-01-03 15:00:00,283.02,13.89,59.3
2023-01-03 16:00:00,291.94,15.36,58.9
2023-01-03 17:00:00,322.43,11.02,54.9
2023-01-03 18:00:00,340.74,10.41,57.3
2023-01-03 19:00:00,346.46,11.5,58.3
2023-01-03 20:00:00,354.46,10.81,59.1
2023-01-03 21:00:00,368.23,7.34,57.8
2023-01-03 22:00:00,353.13,8.0,61.8
2023-01-03 23:00:00,342.15,7.26,58.6
2023-01-04 00:00:00,292.45,7.32,58.8
2023-01-04 01:00:00,279.34,9.6,55.9
2023-01-04 02:00:00,279.24,9.65,52.5
2023-01-04 03:00:00,283.06,9.2,58.5
2023-01-04 04:00:00,283.93,9.23,63.8
2023-01-04 05:00:00,290.3,8.99,60.0
2023-01-04 06:00:00,280.47,14.18,53.7
2023-01-04 07:00:00,298.85,13.98,61.8
2023-01-04 08:00:00,317.63,12.99,56.1
2023-01-04 09:00:00,316.05,15.96,61.3
2023-01-04 10:00:00,310.39,15.41,55.9
2023-01-04 11:00:00,295.13,15.49,59.5
2023-01-04 12:00:00,276.39,16.71,55.2
2023-01-04 13:00:00,273.08,14.8,55.3
2023-01-04 14:00:00,272.95,15.0,49.9
2023-01-04 15:00:00,278.38,15.06,60.3
2023-01-04 16:00:00,296.65,13.3,59.6
2023-01-04 17:00:00,309.71,14.09,59.9
2023-01-04 18:00:00,323.18,14.86,59.1
2023-01-04 19:00:00,354.16,9.89,54.0
2023-01-04 20:00:00,370.36,7.56,62.6
2023-01-04 21:00:00,374.0,6.22,62.7
2023-01-04 22:00:00,350.62,8.36,53.8
2023-01-04 23:00:00,341.51,7.19,60.4
2023-01-05 00:00:00,285.35,8.39,61.8
2023-01-05 01:00:00,284.06,8.41,55.1
2023-01-05 02:00:00,298.76,6.21,55.9
2023-01-05 03:00:00,296.78,6.52,60.1
2023-01-05 04:00:00,277.04,10.52,49.9
2023-01-05 05:00:00,278.98,11.24,52.0
2023-01-05 06:00:00,289.61,11.44,52.5
2023-01-05 07:00:00,309.96,10.62,48.4
2023-01-05 08:00:00,310.57,14.78,62.8
2023-01-05 09:00:00,313.2,16.81,47.5
2023-01-05 10:00:00,307.92,15.96,59.1
2023-01-05 11:00:00,296.12,14.67,61.5
2023-01-05 12:00:00,276.19,16.14,56.0
2023-01-05 13:00:00,275.03,13.89,54.1
2023-01-05 14:00:00,265.54,17.13,58.6
2023-01-05 15:00:00,279.08,15.03,57.4
2023-01-05 16:00:00,303.94,11.42,62.4
2023-01-05 17:00:00,313.59,12.66,44.3
2023-01-05 18:00:00,329.17,12.77,52.8
2023-01-05 19:00:00,349.64,10.54,60.2
2023-01-05 20:00:00,358.86,9.66,57.7
2023-01-05 21:00:00,367.31,7.41,61.2
2023-01-05 22:00:00,344.23,9.46,58.7
2023-01-05 23:00:00,339.88,7.24,56.8
2023-01-06 00:00:00,305.22,5.0,55.6
2023-01-06 01:00:00,289.18,7.68,68.7
2023-01-06 02:00:00,276.03,10.11,64.8
2023-01-06 03:00:00,283.96,8.69,59.6
2023-01-06 04:00:00,267.59,12.71,57.5
2023-01-06 05:00:00,276.69,11.71,59.8
2023-01-06 06:00:00,284.44,12.61,61.2
2023-01-06 07:00:00,299.57,12.94,59.2
2023-01-06 08:00:00,312.76,14.0,53.3
2023-01-06 09:00:00,318.16,14.53,66.0
2023-01-06 10:00:00,309.93,15.11,58.3
2023-01-06 11:00:00,290.18,16.76,67.2
2023-01-06 12:00:00,279.73,14.7,58.0
2023-01-06 13:00:00,272.54,14.35,55.9
2023-01-06 14:00:00,274.34,13.88,64.0
2023-01-06 15:00:00,270.97,18.0,58.6
2023-01-06 16:00:00,290.84,14.9,57.8
2023-01-06 17:00:00,310.62,13.59,51.1
2023-01-06 18:00:00,338.01,10.51,60.4
2023-01-06 19:00:00,342.76,12.0,54.6
2023-01-06 20:00:00,357.0,9.93,54.8
2023-01-06 21:00:00,354.06,9.59,54.6
2023-01-06 22:00:00,355.7,7.17,59.3
2023-01-06 23:00:00,333.25,8.48,49.4
2023-01-07 00:00:00,259.02,7.5,55.7
2023-01-07 01:00:00,261.71,7.12,61.6
2023-01-07 02:00:00,246.56,9.77,50.5
2023-01-07 03:00:00,262.06,7.0,57.6
2023-01-07 04:00:00,244.1,10.98,53.6
2023-01-07 05:00:00,243.73,12.12,54.7
2023-01-07 06:00:00,262.09,10.81,65.0
2023-01-07 07:00:00,273.91,11.94,48.5
2023-01-07 08:00:00,283.06,13.8,60.6
2023-01-07 09:00:00,286.05,15.38,54.4
2023-01-07 10:00:00,278.98,15.37,54.1
2023-01-07 11:00:00,258.97,16.64,51.2
2023-01-07 12:00:00,240.02,18.78,60.5
2023-01-07 13:00:00,239.26,15.23,55.8
2023-01-07 14:00:00,246.24,13.02,55.2
2023-01-07 15:00:00,244.6,16.2,57.3
2023-01-07 16:00:00,255.46,16.66,55.9
2023-01-07 17:00:00,278.1,13.76,46.7
2023-01-07 18:00:00,306.83,10.5,54.3
2023-01-07 19:00:00,317.23,10.91,61.2
2023-01-07 20:00:00,332.41,8.45,49.2
2023-01-07 21:00:00,319.11,10.27,51.3
2023-01-07 22:00:00,327.64,6.64,54.6
2023-01-07 23:00:00,305.81,7.82,53.1
2023-01-08 00:00:00,262.76,6.66,56.3
2023-01-08 01:00:00,252.54,8.49,50.9
2023-01-08 02:00:00,254.29,8.15,54.5
2023-01-08 03:00:00,247.14,9.6,56.2
2023-01-08 04:00:00,245.97,10.2,59.6
2023-01-08 05:00:00,254.85,9.65,62.6
2023-01-08 06:00:00,250.49,13.1,55.1
2023-01-08 07:00:00,267.82,13.13,65.8
2023-01-08 08:00:00,286.73,12.68,55.5
2023-01-08 09:00:00,278.17,18.35,60.5
2023-01-08 10:00:00,274.7,16.34,66.1
2023-01-08 11:00:00,259.76,15.8,57.1
2023-01-08 12:00:00,240.65,18.29,49.5
2023-01-08 13:00:00,231.6,18.79,56.9
2023-01-08 14:00:00,237.77,15.41,53.3
2023-01-08 15:00:00,244.21,15.51,55.0
2023-01-08 16:00:00,266.1,12.68,66.3
2023-01-08 17:00:00,281.22,12.98,50.3
2023-01-08 18:00:00,299.78,11.87,57.9
2023-01-08 19:00:00,314.46,11.41,52.0
2023-01-08 20:00:00,320.68,10.66,54.9
2023-01-08 21:00:00,318.88,10.18,60.1
2023-01-08 22:00:00,313.41,9.06,58.0
2023-01-08 23:00:00,312.95,6.48,55.3
2023-01-09 00:00:00,292.0,6.79,52.8
2023-01-09 01:00:00,287.47,7.52,57.6
2023-01-09 02:00:00,283.39,8.31,64.6
2023-01-09 03:00:00,270.18,10.95,51.6
2023-01-09 04:00:00,284.01,8.46,65.6
2023-01-09 05:00:00,279.58,10.63,62.1
2023-01-09 06:00:00,279.19,13.63,62.9
2023-01-09 07:00:00,298.84,12.79,57.6
2023-01-09 08:00:00,308.39,14.89,61.9
2023-01-09 09:00:00,316.12,14.82,51.0
2023-01-09 10:00:00,305.5,16.05,52.7
2023-01-09 11:00:00,290.15,15.72,59.9
2023-01-09 12:00:00,271.73,17.2,57.5
2023-01-09 13:00:00,272.23,13.75,55.3
2023-01-09 14:00:00,268.38,15.12,43.6
2023-01-09 15:00:00,274.06,15.48,53.9
2023-01-09 16:00:00,288.27,15.0,50.2
2023-01-09 17:00:00,302.49,15.48,58.5
2023-01-09 18:00:00,330.73,11.62,55.1
2023-01-09 19:00:00,335.14,13.39,52.9
2023-01-09 20:00:00,358.34,9.21,69.3
2023-01-09 21:00:00,342.7,11.37,61.3
2023-01-09 22:00:00,337.56,9.96,61.3
2023-01-09 23:00:00,338.79,6.97,67.1
2023-01-10 00:00:00,278.37,8.7,59.7
2023-01-10 01:00:00,282.53,8.3,51.9
2023-01-10 02:00:00,274.5,9.72,51.3
2023-01-10 03:00:00,279.04,9.08,60.6
2023-01-10 04:00:00,277.62,9.78,45.4
2023-01-10 05:00:00,267.5,13.26,55.3
2023-01-10 06:00:00,283.99,12.09,44.9
2023-01-10 07:00:00,291.27,14.52,56.2
2023-01-10 08:00:00,310.49,13.9,60.0
2023-01-10 09:00:00,307.97,17.57,57.1
2023-01-10 10:00:00,308.49,14.69,60.4
2023-01-10 11:00:00,291.21,15.19,65.6
2023-01-10 12:00:00,268.28,18.53,55.0
2023-01-10 13:00:00,266.45,15.44,69.8
2023-01-10 14:00:00,261.16,18.11,56.8
2023-01-10 15:00:00,271.15,16.41,60.5
2023-01-10 16:00:00,291.33,14.01,52.7
2023-01-10 17:00:00,318.84,10.56,63.8
2023-01-10 18:00:00,328.26,12.21,60.9
2023-01-10 19:00:00,343.09,11.36,63.1
2023-01-10 20:00:00,343.32,11.99,56.0
2023-01-10 21:00:00,341.46,11.8,49.5
2023-01-10 22:00:00,349.4,7.75,58.0
2023-01-10 23:00:00,323.61,9.58,47.2
2023-01-11 00:00:00,275.13,9.44,53.7
2023-01-11 01:00:00,272.27,10.03,56.3
2023-01-11 02:00:00,275.1,9.57,67.3
2023-01-11 03:00:00,291.6,6.55,57.0
2023-01-11 04:00:00,275.37,10.05,56.1
2023-01-11 05:00:00,282.12,9.52,55.1
2023-01-11 06:00:00,282.07,11.98,48.7
2023-01-11 07:00:00,290.46,14.79,55.8
2023-01-11 08:00:00,307.52,14.75,55.9
2023-01-11 09:00:00,308.7,16.84,50.6
2023-01-11 10:00:00,302.14,16.26,49.5
2023-01-11 11:00:00,292.09,14.2,53.0
2023-01-11 12:00:00,283.38,12.51,55.7
2023-01-11 13:00:00,263.07,16.37,53.1
2023-01-11 14:00:00,266.13,15.43,50.1
2023-01-11 15:00:00,277.96,13.65,56.8
2023-01-11 16:00:00,297.09,11.74,58.1
2023-01-11 17:00:00,311.19,12.22,56.0
2023-01-11 18:00:00,327.97,12.0,52.6
2023-01-11 19:00:00,338.75,12.25,58.4
2023-01-11 20:00:00,349.44,10.57,54.4
2023-01-11 21:00:00,339.6,11.87,49.4
2023-01-11 22:00:00,351.22,7.27,60.6
2023-01-11 23:00:00,321.56,9.75,57.2
2023-01-12 00:00:00,279.87,8.41,54.5
2023-01-12 01:00:00,273.62,9.51,47.2
2023-01-12 02:00:00,280.62,8.22,51.3
2023-01-12 03:00:00,266.9,11.12,65.2
2023-01-12 04:00:00,270.42,10.78,47.5
2023-01-12 05:00:00,279.13,10.28,53.8
2023-01-12 06:00:00,280.54,12.32,55.0
2023-01-12 07:00:00,294.89,13.01,56.7
2023-01-12 08:00:00,305.87,15.07,47.6
2023-01-12 09:00:00,317.67,13.4,55.9
2023-01-12 10:00:00,303.99,15.76,46.6
2023-01-12 11:00:00,284.74,16.79,55.5
2023-01-12 12:00:00,270.73,16.39,51.8
2023-01-12 13:00:00,259.19,18.22,50.7
2023-01-12 14:00:00,260.75,16.96,59.2
2023-01-12 15:00:00,272.85,15.15,53.9
2023-01-12 16:00:00,286.23,14.66,57.4
2023-01-12 17:00:00,304.16,13.82,57.6
2023-01-12 18:00:00,323.53,12.94,61.4
2023-01-12 19:00:00,354.91,8.56,49.0
2023-01-12 20:00:00,351.96,9.88,59.7
2023-01-12 21:00:00,361.77,7.28,55.1
2023-01-12 22:00:00,332.42,10.79,53.2
2023-01-12 23:00:00,327.96,8.38,49.3
2023-01-13 00:00:00,280.53,8.1,57.8
2023-01-13 01:00:00,270.96,9.87,50.1
2023-01-13 02:00:00,272.3,9.56,57.3
2023-01-13 03:00:00,282.12,7.87,64.4
2023-01-13 04:00:00,271.25,10.28,59.6
2023-01-13 05:00:00,274.9,10.85,61.7
2023-01-13 06:00:00,290.71,9.77,51.1
2023-01-13 07:00:00,295.9,12.39,58.5
2023-01-13 08:00:00,307.5,14.11,49.0
2023-01-13 09:00:00,311.82,15.05,53.6
2023-01-13 10:00:00,308.81,13.63,63.4
2023-01-13 11:00:00,282.57,17.98,51.7
2023-01-13 12:00:00,269.72,16.24,60.3
2023-01-13 13:00:00,261.37,16.31,59.8
2023-01-13 14:00:00,261.52,16.45,60.1
2023-01-13 15:00:00,275.54,14.04,48.4
2023-01-13 16:00:00,284.13,15.07,57.4
2023-01-13 17:00:00,306.61,12.87,53.9
2023-01-13 18:00:00,330.27,11.04,60.2
2023-01-13 19:00:00,336.84,12.21,46.5
2023-01-13 20:00:00,339.35,12.63,56.6
2023-01-13 21:00:00,343.76,10.65,55.9
2023-01-13 22:00:00,334.12,10.31,44.8
2023-01-13 23:00:00,331.05,7.74,50.3
2023-01-14 00:00:00,261.46,6.05,45.2
2023-01-14 01:00:00,236.14,10.82,50.8
2023-01-14 02:00:00,230.33,12.06,57.1
2023-01-14 03:00:00,232.44,11.93,55.4
2023-01-14 04:00:00,242.23,9.94,55.2
2023-01-14 05:00:00,249.25,9.68,49.2
2023-01-14 06:00:00,254.81,10.85,60.0
2023-01-14 07:00:00,271.74,10.96,54.3
2023-01-14 08:00:00,275.85,14.28,54.6
2023-01-14 09:00:00,275.06,17.68,59.1
2023-01-14 10:00:00,272.12,15.7,49.4
2023-01-14 11:00:00,253.65,16.76,55.5
2023-01-14 12:00:00,234.78,18.51,56.5
2023-01-14 13:00:00,232.02,15.7,51.7
2023-01-14 14:00:00,225.49,18.96,57.7
2023-01-14 15:00:00,234.99,18.26,56.8
2023-01-14 16:00:00,255.85,14.25,53.9
2023-01-14 17:00:00,277.87,12.61,53.7
2023-01-14 18:00:00,289.34,13.49,57.0
2023-01-14 19:00:00,310.32,10.89,58.3
2023-01-14 20:00:00,325.96,8.71,54.7
2023-01-14 21:00:00,491.65,11.54,60.0
2023-01-14 22:00:00,300.01,10.81,57.7
2023-01-14 23:00:00,294.49,8.81,45.5
2023-01-15 00:00:00,257.45,6.61,47.0
2023-01-15 01:00:00,256.08,6.8,60.0
2023-01-15 02:00:00,242.44,9.2,52.8
2023-01-15 03:00:00,244.65,8.93,54.9
2023-01-15 04:00:00,241.77,9.99,59.8
2023-01-15 05:00:00,234.75,13.0,54.0
2023-01-15 06:00:00,243.24,13.61,54.3
2023-01-15 07:00:00,255.09,15.61,49.7
2023-01-15 08:00:00,279.4,13.02,55.9
2023-01-15 09:00:00,279.98,14.82,57.0
2023-01-15 10:00:00,268.17,17.11,51.2
2023-01-15 11:00:00,252.39,17.04,49.5
2023-01-15 12:00:00,233.29,18.8,67.2
2023-01-15 13:00:00,227.72,17.0,53.6
2023-01-15 14:00:00,225.83,18.74,50.6
2023-01-15 15:00:00,237.25,16.14,57.6
2023-01-15 16:00:00,250.77,16.1,53.8
2023-01-15 17:00:00,275.44,13.06,48.6
2023-01-15 18:00:00,292.25,12.53,56.5
2023-01-15 19:00:00,302.96,12.84,49.8
2023-01-15 20:00:00,305.97,12.92,61.9
2023-01-15 21:00:00,310.25,10.77,56.5
2023-01-15 22:00:00,308.22,8.92,52.7
2023-01-15 23:00:00,283.4,10.71,54.6
2023-01-16 00:00:00,296.92,5.28,58.3
2023-01-16 01:00:00,288.1,6.57,54.7
2023-01-16 02:00:00,269.28,10.13,64.3
2023-01-16 03:00:00,271.39,9.76,59.4
2023-01-16 04:00:00,265.96,11.48,56.2
2023-01-16 05:00:00,270.65,11.63,49.1
2023-01-16 06:00:00,274.84,13.43,53.0
2023-01-16 07:00:00,295.09,12.38,56.1
2023-01-16 08:00:00,302.56,15.42,49.6
2023-01-16 09:00:00,305.34,16.89,60.2
2023-01-16 10:00:00,298.18,17.86,48.9
2023-01-16 11:00:00,279.7,19.45,50.6
2023-01-16 12:00:00,268.18,16.94,50.9
2023-01-16 13:00:00,259.08,16.84,57.5
2023-01-16 14:00:00,268.12,13.75,49.7
2023-01-16 15:00:00,272.09,14.6,44.7
2023-01-16 16:00:00,285.87,14.28,59.2
2023-01-16 17:00:00,298.22,15.18,51.5
2023-01-16 18:00:00,326.29,11.65,48.4
2023-01-16 19:00:00,333.06,12.73,50.0
2023-01-16 20:00:00,346.92,10.57,62.3
2023-01-16 21:00:00,347.12,9.47,50.5
2023-01-16 22:00:00,337.19,9.48,53.1
2023-01-16 23:00:00,328.0,8.12,51.5
2023-01-17 00:00:00,280.95,7.99,47.2
2023-01-17 01:00:00,291.9,6.22,49.7
2023-01-17 02:00:00,276.05,8.8,46.9
2023-01-17 03:00:00,275.33,9.09,58.2
2023-01-17 04:00:00,274.07,9.86,53.9
2023-01-17 05:00:00,269.01,12.23,65.8
2023-01-17 06:00:00,274.86,13.62,49.9
2023-01-17 07:00:00,291.17,14.02,49.1
2023-01-17 08:00:00,301.73,16.13,61.1
2023-01-17 09:00:00,308.49,16.33,58.7
2023-01-17 10:00:00,303.2,15.66,55.3
2023-01-17 11:00:00,286.32,15.81,47.8
2023-01-17 12:00:00,268.22,17.11,62.1
2023-01-17 13:00:00,258.5,17.36,53.1
2023-01-17 14:00:00,257.81,18.2,51.3
2023-01-17 15:00:00,266.71,17.25,59.1
2023-01-17 16:00:00,288.41,13.82,53.3
2023-01-17 17:00:00,304.89,13.52,47.6
2023-01-17 18:00:00,319.36,13.64,53.6
2023-01-17 19:00:00,332.48,13.2,49.5
2023-01-17 20:00:00,342.2,12.04,38.4
2023-01-17 21:00:00,347.43,9.71,49.0
2023-01-17 22:00:00,349.09,7.29,50.8
2023-01-17 23:00:00,334.0,7.27,47.6
2023-01-18 00:00:00,275.7,9.12,56.0
2023-01-18 01:00:00,274.46,9.36,49.2
2023-01-18 02:00:00,284.02,7.6,55.5
2023-01-18 03:00:00,272.02,9.95,46.9
2023-01-18 04:00:00,266.66,11.65,57.6
2023-01-18 05:00:00,278.85,9.95,46.7
2023-01-18 06:00:00,273.5,14.36,41.4
2023-01-18 07:00:00,294.79,13.18,59.3
2023-01-18 08:00:00,301.58,16.59,48.8
2023-01-18 09:00:00,313.92,14.74,61.9
2023-01-18 10:00:00,307.09,14.63,55.9
2023-01-18 11:00:00,287.51,15.88,57.0
2023-01-18 12:00:00,270.23,16.56,58.3
2023-01-18 13:00:00,262.92,15.99,53.7
2023-01-18 14:00:00,263.83,15.85,53.7
2023-01-18 15:00:00,270.43,16.04,59.5
2023-01-18 16:00:00,286.77,14.45,53.6
2023-01-18 17:00:00,304.63,13.64,49.4
2023-01-18 18:00:00,334.69,10.14,56.0
2023-01-18 19:00:00,337.79,12.26,42.5
2023-01-18 20:00:00,348.71,10.57,59.7
2023-01-18 21:00:00,337.07,12.29,59.8
2023-01-18 22:00:00,346.95,7.83,59.1
2023-01-18 23:00:00,341.67,6.13,58.9
2023-01-19 00:00:00,273.71,9.71,52.3
2023-01-19 01:00:00,274.93,9.44,52.2
2023-01-19 02:00:00,283.55,7.81,46.6
2023-01-19 03:00:00,285.68,7.66,61.5
2023-01-19 04:00:00,261.68,13.09,50.3
2023-01-19 05:00:00,265.53,13.87,54.5
2023-01-19 06:00:00,296.46,9.05,54.0
2023-01-19 07:00:00,295.53,13.13,46.1
2023-01-19 08:00:00,301.19,17.28,44.0
2023-01-19 09:00:00,313.24,14.9,52.8
2023-01-19 10:00:00,305.34,15.51,50.5
2023-01-19 11:00:00,287.39,16.22,52.3
2023-01-19 12:00:00,274.86,15.1,58.1
2023-01-19 13:00:00,268.93,14.09,53.9
2023-01-19 14:00:00,259.98,17.82,56.6
2023-01-19 15:00:00,279.87,12.85,55.0
2023-01-19 16:00:00,285.54,15.15,51.2
2023-01-19 17:00:00,301.05,15.15,47.8
2023-01-19 18:00:00,333.07,10.61,54.1
2023-01-19 19:00:00,346.09,10.36,53.2
2023-01-19 20:00:00,341.07,12.6,57.3
2023-01-19 21:00:00,344.6,10.75,52.0
2023-01-19 22:00:00,344.75,8.39,51.3
2023-01-19 23:00:00,317.66,10.72,51.6
2023-01-20 00:00:00,270.22,10.67,47.9
2023-01-20 01:00:00,276.1,9.4,59.7
2023-01-20 02:00:00,283.29,8.05,58.1
2023-01-20 03:00:00,277.02,9.41,46.4
2023-01-20 04:00:00,270.12,11.29,56.5
2023-01-20 05:00:00,273.47,11.54,43.2
2023-01-20 06:00:00,275.54,14.27,57.4
2023-01-20 07:00:00,301.35,11.6,49.0
2023-01-20 08:00:00,313.89,12.62,54.2
2023-01-20 09:00:00,311.33,15.96,42.8
2023-01-20 10:00:00,305.61,15.59,46.5
2023-01-20 11:00:00,288.99,15.78,54.8
2023-01-20 12:00:00,277.24,14.21,48.9
2023-01-20 13:00:00,263.47,16.75,48.2
2023-01-20 14:00:00,263.93,16.25,59.4
2023-01-20 15:00:00,270.73,16.67,63.5
2023-01-20 16:00:00,286.78,14.96,57.1
2023-01-20 17:00:00,306.27,13.7,47.0
2023-01-20 18:00:00,319.34,14.63,61.3
2023-01-20 19:00:00,349.19,9.86,44.6
2023-01-20 20:00:00,345.64,11.66,50.9
2023-01-20 21:00:00,361.91,7.52,52.7
2023-01-20 22:00:00,345.99,8.14,62.1
2023-01-20 23:00:00,336.89,7.18,57.0
2023-01-21 00:00:00,242.79,10.11,49.8
2023-01-21 01:00:00,248.38,8.98,47.4
2023-01-21 02:00:00,246.23,9.46,57.1
2023-01-21 03:00:00,252.78,8.45,49.5
2023-01-21 04:00:00,243.35,10.49,53.2
2023-01-21 05:00:00,248.71,10.76,45.3
2023-01-21 06:00:00,249.04,13.52,55.0
2023-01-21 07:00:00,269.52,12.49,54.6
2023-01-21 08:00:00,273.22,16.94,45.9
2023-01-21 09:00:00,290.24,13.26,57.3
2023-01-21 10:00:00,277.86,15.2,54.9
2023-01-21 11:00:00,253.5,19.32,55.8
2023-01-21 12:00:00,242.5,16.29,50.2
2023-01-21 13:00:00,238.61,14.83,53.0
2023-01-21 14:00:00,234.41,16.73,52.4
2023-01-21 15:00:00,245.5,15.06,51.4
2023-01-21 16:00:00,262.78,13.69,53.0
2023-01-21 17:00:00,282.1,12.33,58.4
2023-01-21 18:00:00,283.79,17.09,57.5
2023-01-21 19:00:00,312.48,11.53,46.2
2023-01-21 20:00:00,333.51,8.05,57.1
2023-01-21 21:00:00,309.05,12.35,58.1
2023-01-21 22:00:00,305.49,10.39,51.4
2023-01-21 23:00:00,302.04,7.93,54.7
2023-01-22 00:00:00,256.82,7.63,54.3
2023-01-22 01:00:00,243.8,10.17,47.6
2023-01-22 02:00:00,249.05,9.19,49.9
2023-01-22 03:00:00,259.34,7.31,55.6
2023-01-22 04:00:00,231.9,13.71,49.3
2023-01-22 05:00:00,247.16,11.34,56.7
2023-01-22 06:00:00,243.69,15.27,58.3
2023-01-22 07:00:00,259.36,15.98,57.5
2023-01-22 08:00:00,283.62,13.53,61.7
2023-01-22 09:00:00,279.76,17.41,51.4
2023-01-22 10:00:00,276.73,15.51,52.7
2023-01-22 11:00:00,266.47,14.09,53.4
2023-01-22 12:00:00,244.26,16.39,51.5
2023-01-22 13:00:00,233.67,17.49,54.5
2023-01-22 14:00:00,236.91,15.8,43.3
2023-01-22 15:00:00,245.46,15.4,52.8
2023-01-22 16:00:00,253.17,16.74,44.9
2023-01-22 17:00:00,276.22,14.22,47.0
2023-01-22 18:00:00,301.3,11.76,55.5
2023-01-22 19:00:00,306.83,13.05,50.8
2023-01-22 20:00:00,318.42,11.32,55.3
2023-01-22 21:00:00,340.2,6.42,50.7
2023-01-22 22:00:00,307.29,10.21,57.3
2023-01-22 23:00:00,294.32,9.75,50.6
2023-01-23 00:00:00,279.82,9.15,41.7
2023-01-23 01:00:00,272.79,10.59,52.6
2023-01-23 02:00:00,282.19,8.64,40.7
2023-01-23 03:00:00,271.96,10.79,44.2
2023-01-23 04:00:00,284.44,8.77,47.1
2023-01-23 05:00:00,272.2,12.69,46.5
2023-01-23 06:00:00,273.3,16.05,48.8
